_id,record_id,scheme_name,scheme_url,state,business_stage,enterprise_type,sector,eligibility_rule,required_document,is_real_source
69778b6f5dbe0abc98246228,71100447-eca5-45f9-9c62-7bdbb06870b0,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Service,,Udyam Certificate,True
69778b6f5dbe0abc98246229,9be28537-8dfe-4b6a-a05e-04d10fc3dbb4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Service,,Bank Statement,True
69778b6f5dbe0abc9824622a,8bbf13bb-0ce9-42e8-a9e1-4f06fca50ec8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,Extract:,GST Certificate,True
69778b6f5dbe0abc9824622b,45fa911e-2bbc-4bd5-ad11-306e2617fe70,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,Extract:,Udyam Certificate,True
69778b6f5dbe0abc9824622c,5348331b-44c2-4ec4-8fe1-7475ab69734b,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,Extract:,Bank Statement,True
69778b6f5dbe0abc9824622d,b21d11eb-db31-460f-85fc-ec8d001eaad8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Eligibility criteria,GST Certificate,True
69778b6f5dbe0abc9824622e,eacdef21-698e-4d92-bc61-22932b1a52f6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Eligibility criteria,Udyam Certificate,True
69778b6f5dbe0abc9824622f,dc0f9abc-943c-40b2-b5a4-f3503e953dcb,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Eligibility criteria,Bank Statement,True
69778b6f5dbe0abc98246230,e0c16e1a-a537-4ea2-af3c-7baf54ff9536,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Required documents,GST Certificate,True
69778b6f5dbe0abc98246231,7153f874-cac2-4dcd-98f4-ad79280641e9,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Required documents,Udyam Certificate,True
69778b6f5dbe0abc98246232,eefab011-e2aa-41a8-8214-23e17d5815f4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Required documents,Bank Statement,True
69778b6f5dbe0abc98246233,2a271373-2528-440d-a212-ff29c1186d76,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,Return as bullet points.,GST Certificate,True
69778b6f5dbe0abc98246234,6a754ab6-2cfa-452e-85d8-50d28b21b01d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,Return as bullet points.,Udyam Certificate,True
69778b6f5dbe0abc98246235,e9e1d6f8-50bf-4a3b-9798-0eed45a64883,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,Return as bullet points.,Bank Statement,True
69778b6f5dbe0abc98246236,6a0675cd-eed8-4abe-971b-e12de10d25bd,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc98246237,7a79329d-cb49-44cb-9e11-bd35ce2edab2,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc98246238,dbe852b3-331f-4768-a45f-551b86b6fc00,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc98246239,24093843-f3b4-4f59-a0c0-fc75fe8c5ac7,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,TEXT:,GST Certificate,True
69778b6f5dbe0abc9824623a,8e8d1de0-1885-48c1-a88f-aaf4b07d546d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,TEXT:,Udyam Certificate,True
69778b6f5dbe0abc9824623b,21cf566e-0f16-4b8d-bdf2-a70a053b9fe4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,TEXT:,Bank Statement,True
69778b6f5dbe0abc9824623c,3028a807-71e6-4fb6-8929-c9184b615daa,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,GST Certificate,True
69778b6f5dbe0abc9824623d,111a1cd8-3ed1-4d73-a473-a40c1c0842a0,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Udyam Certificate,True
69778b6f5dbe0abc9824623e,db8234c2-f570-44ce-9cdd-c7e5136003f6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Bank Statement,True
69778b6f5dbe0abc9824623f,ffee355c-05b9-4479-9424-81ac2f34955c,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc98246240,a67aa27b-45b2-409c-bbc2-31d06dd3c6c6,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc98246241,9a1e3eb9-97e2-44ba-bfeb-9f870d80e185,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc98246242,9bd7e4a8-c90f-4cde-85b5-dfdc95fa5ccc,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",GST Certificate,True
69778b6f5dbe0abc98246243,1ade15aa-76f7-4cf5-918c-ae0415034e42,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Udyam Certificate,True
69778b6f5dbe0abc98246244,2f0e98b2-0fda-42a4-bb94-cbec3f3c5067,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Bank Statement,True
69778b6f5dbe0abc98246245,6c941edf-229a-4ff0-bd1b-fee37e2a52dc,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,GST Certificate,True
69778b6f5dbe0abc98246246,09ee2cdc-8363-4b10-8698-20cc114927ec,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Udyam Certificate,True
69778b6f5dbe0abc98246247,357f9e0d-86f8-4f46-bcf9-76668057083e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Bank Statement,True
69778b6f5dbe0abc98246248,b1927b51-d8bc-40ba-b8df-8a0a077afc49,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Enterprise loans for setting up a greenfield enterprise.,GST Certificate,True
69778b6f5dbe0abc98246249,9f15c3cb-f99c-4387-9211-265ac1c05105,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Enterprise loans for setting up a greenfield enterprise.,Udyam Certificate,True
69778b6f5dbe0abc9824624a,5ede3d6e-89ad-4cb8-8f08-b4dd9c651731,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Enterprise loans for setting up a greenfield enterprise.,Bank Statement,True
69778b6f5dbe0abc9824624b,ddebed08-d10b-494d-b45c-0e55df54c99d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,GST Certificate,True
69778b6f5dbe0abc9824624c,96d8bc37-22eb-476f-9150-94410a17f992,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,Udyam Certificate,True
69778b6f5dbe0abc9824624d,00dbf31d-bdef-40bb-9042-193cc8607487,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,Bank Statement,True
69778b6f5dbe0abc9824624e,db59ff38-7484-4cf4-84cc-f91a9131d5aa,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,GST Certificate,True
69778b6f5dbe0abc9824624f,07d20457-51d1-4a47-a62c-d877fba31bfb,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,Udyam Certificate,True
69778b6f5dbe0abc98246250,6acdf9ad-bafb-46a2-8330-1d829cc5969c,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,Bank Statement,True
69778b6f5dbe0abc98246251,76c5b018-1ea4-406f-9b12-2dc460697fde,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",GST Certificate,True
69778b6f5dbe0abc98246252,ffea9cb6-3f72-4228-873c-8f388b6c2857,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Udyam Certificate,True
69778b6f5dbe0abc98246253,5da0f607-336d-4ec4-82d4-b526dd83aa4e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Bank Statement,True
69778b6f5dbe0abc98246254,17239e12-0fea-4831-ae06-73e7a0a32acf,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",GST Certificate,True
69778b6f5dbe0abc98246255,3dfc975f-1c9b-4a49-8112-90c87e4f9d44,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Udyam Certificate,True
69778b6f5dbe0abc98246256,2392a4f8-a150-41fc-8e98-b42c0baa823e,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Bank Statement,True
69778b6f5dbe0abc98246257,6a49d4a0-6d19-4cbf-957c-97d0b925d099,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",GST Certificate,True
69778b6f5dbe0abc98246258,c4a5a6f5-de68-4733-8185-3b1713dae916,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6f5dbe0abc98246259,2c7bf48a-4e4d-44cc-8798-369b417e13b3,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6f5dbe0abc9824625a,7923b9c3-4584-4783-b3ed-a922e2ed82de,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc9824625b,ca61e400-d026-486e-8bbd-fce062da1cd4,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc9824625c,0a726137-0215-4fb6-8888-80c09d74509d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc9824625d,64d4f595-d7d0-4605-98b0-78cc07d7b9b5,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc9824625e,a963c354-920a-4df4-a8d6-1a51ca4553db,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc9824625f,bda0491a-00b3-4d1f-a5f2-49e75135bdb7,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc98246260,58008111-bb32-4c8c-9b94-eafd6287fa35,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,Extract:,GST Certificate,True
69778b6f5dbe0abc98246261,42fbef69-3460-4309-8977-a7fe26488f60,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,Extract:,Udyam Certificate,True
69778b6f5dbe0abc98246262,25c5811b-7b53-49e8-9dfe-c50eb1e56e10,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,Extract:,Bank Statement,True
69778b6f5dbe0abc98246263,50aa0242-37e2-45eb-a196-68d012eca6c1,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,- Eligibility criteria,GST Certificate,True
69778b6f5dbe0abc98246264,ecf5a836-c0bf-485b-a847-fd9337120295,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,- Eligibility criteria,Udyam Certificate,True
69778b6f5dbe0abc98246265,dd0740fa-c556-49be-a095-8bfe59fdc6a1,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,- Eligibility criteria,Bank Statement,True
69778b6f5dbe0abc98246266,9ea53fc3-572d-4ca3-b319-322b9946f57d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,- Required documents,GST Certificate,True
69778b6f5dbe0abc98246267,69ded501-f678-426b-88dd-6363f28d69e2,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,- Required documents,Udyam Certificate,True
69778b6f5dbe0abc98246268,4b1f4bf9-a252-48ce-80b8-35df8ea197a8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,- Required documents,Bank Statement,True
69778b6f5dbe0abc98246269,2bcaf6f5-8057-45bb-94c7-12d17800870f,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,Return as bullet points.,GST Certificate,True
69778b6f5dbe0abc9824626a,84286318-19f2-4620-8d7b-6a43c8e3bdb8,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,Return as bullet points.,Udyam Certificate,True
69778b6f5dbe0abc9824626b,57f45815-2686-4068-b468-4e7c925d73cc,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,Return as bullet points.,Bank Statement,True
69778b6f5dbe0abc9824626c,ab2f4a50-083c-4246-88fe-85bbe7402845,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc9824626d,01cd73b6-7342-4025-ab22-b5c426d2898c,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc9824626e,7cfadeca-e872-4fdc-846c-817e6b43295d,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc9824626f,26905f6a-a484-4e3f-8a98-7ef654cbb9ff,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,TEXT:,GST Certificate,True
69778b6f5dbe0abc98246270,8daa775c-9e38-4b81-b9b3-3c1180cdbae0,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,TEXT:,Udyam Certificate,True
69778b6f5dbe0abc98246271,0b2c5f9c-05f9-4746-8e4f-466b9081b3a9,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,TEXT:,Bank Statement,True
69778b6f5dbe0abc98246272,10e93495-65a9-4649-b129-fb30f4495dc5,Stand-Up India,https://www.standupmitra.in/,Tamil Nadu,Early,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,GST Certificate,True
